,state-code,state-name,district-code,district-name,teh-code,teh-name,vill-code,ward-no,area-name,census_id
14619,06,HARYANA,074,Karnal,00372,Karnal,059279,0000,Zarifabad (42),0607400372059279
17253,06,HARYANA,083,Jhajjar,00410,Matenhail,061913,0000,Mundahera(198),0608300410061913
14486,06,HARYANA,074,Karnal,00371,Indri,059139,0000,Badarpur (41),0607400371059139
12244,03,PUNJAB,054,Barnala,00275,Barnala,039995,0000,Karamgarh (48),0305400275039995
6486,03,PUNJAB,042,Moga,00233,Moga,034094,0000,Bhagpur Alias Gagrah (307),0304200233034094
2068,03,PUNJAB,036,Kapurthala ,00208,Phagwara ,029600,0000,Domeli (8),0303600208029600
417,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,027847,0000,Taruwal (277),0303500202027847
6352,03,PUNJAB,042,Moga,00232,Bagha Purana,033960,0000,Bambia Bhai (122),0304200232033960
8935,03,PUNJAB,048,Patiala,00253,Patiala,036577,0000,Kheri Musalmani (181),0304800253036577
14076,06,HARYANA,073,Kaithal,00367,Guhla,058735,0000,Sadarheri (126),0607300367058735
16420,06,HARYANA,080,Hisar,00396,Hansi,061089,0000,Sorkhi(130),0608000396061089
15391,06,HARYANA,077,Jind,00383,Jind,060073,0000,Raichandwala (90),0607700383060073
11966,03,PUNJAB,053,Sangrur,00271,Sangrur,039722,0000,Santokhpura (232),0305300271039722
17858,06,HARYANA,085,Rewari,00414,Rewari,062520,0000,Ladhuwas Ahir (129),0608500414062520
9169,03,PUNJAB,048,Patiala,00253,Patiala,036820,0000,Malikpur Jattan (324),0304800253036820
18846,06,HARYANA,088,Faridabad,00426,Ballabgarh,063548,0000,Chandpur(190),0608800426063548
16358,06,HARYANA,080,Hisar,00395,Narnaund,061029,0000,Kheri Roj (72),0608000395061029
11702,03,PUNJAB,053,Sangrur,00269,Malerkotla,039457,0000,Bir Amamgarh (56),0305300269039457
11040,03,PUNJAB,051,Rupnagar,00265,Chamkaur Sahib,038770,0000,Taprian Gharispur (78),0305100265038770
17464,06,HARYANA,084,Mahendragarh,00412,Narnaul,062120,0000,Bocharia(27),0608400412062120
14179,06,HARYANA,073,Kaithal,00368,Kaithal,058837,0000,Magho Majri (5),0607300368058837
16808,06,HARYANA,081,Bhiwani,00402,Dadri,061465,0000,Phogat (122),0608100402061465
12498,06,HARYANA,069,Panchkula,00357,Panchkula,057113,0000,Bhoj Tipra (320),0606900357057113
5369,03,PUNJAB,040,Fatehgarh Sahib,00223,Khamanon,032965,0000,Mansoorpur (294),0304000223032965
1112,03,PUNJAB,035,Gurdaspur,00203,Batala ,028575,0000,Mand  (65),0303500203028575
12818,06,HARYANA,070,Ambala,00359,Ambala,057442,0000,Hasanpur (279),0607000359057442
3370,03,PUNJAB,038,Hoshiarpur,00214,Dasua,030942,0000,Jhojhar Chathial (456),0303800214030942
14048,06,HARYANA,072,Kurukshetra,00366,Thanesar,058710,0000,Budha (61),0607200366058710
11645,03,PUNJAB,053,Sangrur,00269,Malerkotla,039399,0000,Dehliz Khurd (11),0305300269039399
8777,03,PUNJAB,048,Patiala,00252,Nabha,036418,0000,Pahlia Khurd (97),0304800252036418
11500,03,PUNJAB,052,Sahibzada Ajit Singh Nagar,00268,Dera Bassi,039242,0000,Paragpur (234),0305200268039242
83,03,PUNJAB,035,Gurdaspur,00201,Pathankot       ,027463,0000,Bharoli Khurd (242),0303500201027463
10342,03,PUNJAB,050,Tarn Taran,00260,Patti ,038059,0000,Mari Megha (100),0305000260038059
76,03,PUNJAB,035,Gurdaspur,00201,Pathankot       ,027456,0000,Bhol Chak (223),0303500201027456
8327,03,PUNJAB,047,Mansa,00247,Sardulgarh,035975,0000,Alike (167),0304700247035975
4713,03,PUNJAB,039,Shahid Bhagat Singh Nagar ,00218,Nawanshahr,032303,0000, Mahadipur Kalan (253),0303900218032303
9915,03,PUNJAB,049,Amritsar ,00257,Amritsar- II ,037607,0000,Fatehgarh Shukarchak (252),0304900257037607
17822,06,HARYANA,085,Rewari,00414,Rewari,062483,0000,Gopal Pura Urf Pranpura (81),0608500414062483
4259,03,PUNJAB,038,Hoshiarpur,00217,Garhshankar,031844,0000,Ganguwal (338),0303800217031844
17231,06,HARYANA,083,Jhajjar,00409,Jhajjar,061891,0000,Isarhera(243),0608300409061891
18417,06,HARYANA,087,Mewat ,00422,Nuh,063096,0000,Basai(86),0608700422063096
3061,03,PUNJAB,037,Jalandhar,00213,Jalandhar - II,030618,0000,Kureshian (76),0303700213030618
12382,06,HARYANA,069,Panchkula,00356,Kalka,056985,0000,Tagra Hakimpur (150),0606900356056985
8558,03,PUNJAB,048,Patiala,00250,Samana,036202,0000,Bahmana (88),0304800250036202
13132,06,HARYANA,071,Yamunanagar,00361,Jagadhri,057764,0000,Nagla Sadhan (191),0607100361057764
4238,03,PUNJAB,038,Hoshiarpur,00217,Garhshankar,031823,0000,Balaspur (22),0303800217031823
11212,03,PUNJAB,051,Rupnagar,00265,Chamkaur Sahib,038949,0000,Bhagowal (119),0305100265038949
16002,06,HARYANA,079,Sirsa,00390,Sirsa,060674,0000,Nattar(85),0607900390060674
6655,03,PUNJAB,043,Firozpur,00234,Zira,034270,0000,Ruknewala Khurd (76),0304300234034270
11920,03,PUNJAB,053,Sangrur,00271,Sangrur,039675,0000,Sakrodi (43),0305300271039675
9576,03,PUNJAB,049,Amritsar ,00255,Ajnala,037263,0000,Dhurian (100),0304900255037263
18285,06,HARYANA,086,Gurgaon,00420,Sohna,062964,0000,Hajipur(15),0608600420062964
6707,03,PUNJAB,043,Firozpur,00234,Zira,034328,0000,Jaggewala Alias Musewala  (133),0304300234034328
13807,06,HARYANA,072,Kurukshetra,00365,Pehowa,058466,0000,Bhainsi Majra (18),0607200365058466
2024,03,PUNJAB,036,Kapurthala ,00207,Sultanpur Lodhi ,029532,0000,Mand Dhun (175),0303600207029532
7260,03,PUNJAB,043,Firozpur,00236,Jalalabad ,034900,0000,Mida (264),0304300236034900
13634,06,HARYANA,071,Yamunanagar,00363,Chhachhrauli,058292,0000,Faqira Majra (24),0607100363058292
9735,03,PUNJAB,049,Amritsar ,00255,Ajnala,037424,0000,Riar (224),0304900255037424
18557,06,HARYANA,087,Mewat ,00423,Ferozepur Jhirka,063250,0000,Kherli Kalan(122),0608700423063250
7993,03,PUNJAB,046,Bathinda,00244,Rampura Phul,035641,0000,Bhodipura (20),0304600244035641
5809,03,PUNJAB,041,Ludhiana,00227,Ludhiana (East),033412,0000,Jhugian Kadir (25),0304100227033412
717,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028162,0000,Chak Tarara (206),0303500202028162
11243,03,PUNJAB,052,Sahibzada Ajit Singh Nagar,00266,Kharar,038978,0000,Bansepur (168),0305200266038978
14830,06,HARYANA,075,Panipat,00375,Panipat,059490,0000,Nain (62),0607500375059490
3638,03,PUNJAB,038,Hoshiarpur,00215,Mukerian ,031214,0000,Khush Nagar(330),0303800215031214
9778,03,PUNJAB,049,Amritsar ,00256,Amritsar -I  ,037467,0000,Marari Kalan (222),0304900256037467
10263,03,PUNJAB,050,Tarn Taran,00259,Tarn Taran,037980,0000,Thathian Mahantan (281),0305000259037980
14864,06,HARYANA,075,Panipat,00376,Israna,059534,0000,Chhichhrana (55),0607500376059534
18681,06,HARYANA,087,Mewat ,00424,Punahana,063378,0000,Jarauli(211),0608700424063378
8696,03,PUNJAB,048,Patiala,00252,Nabha,036337,0000,Simbhron (355),0304800252036337
14508,06,HARYANA,074,Karnal,00371,Indri,059162,0000,Ghisarpari(51),0607400371059162
9628,03,PUNJAB,049,Amritsar ,00255,Ajnala,037316,0000,Bagga (316),0304900255037316
8896,03,PUNJAB,048,Patiala,00253,Patiala,036537,0000,Sahib Nagar Urf Theri (29) (Part),0304800253036537
8629,03,PUNJAB,048,Patiala,00251,Patran,036271,0000,Patran (176),0304800251036271
2210,03,PUNJAB,037,Jalandhar,00209,Shahkot,029749,0000,Punian  (252),0303700209029749
16248,06,HARYANA,080,Hisar,00394,Hisar,060914,0000,Panihar Chak(17),0608000394060914
16125,06,HARYANA,079,Sirsa,00391,Rania,060797,0000,Mamber Khera(239),0607900391060797
5247,03,PUNJAB,040,Fatehgarh Sahib,00222,Amloh,032838,0000,Mehmudpur (173),0304000222032838
1019,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028476,0000,Beli (557),0303500202028476
19079,06,HARYANA,089,Palwal ,00428,Hathin,063788,0000,Mohdamka(237),0608900428063788
15980,06,HARYANA,079,Sirsa,00390,Sirsa,060652,0000,Nezadela Kalan(154),0607900390060652
14142,06,HARYANA,073,Kaithal,00367,Guhla,058802,0000,Mandi Sadra (68),0607300367058802
17905,06,HARYANA,085,Rewari,00414,Rewari,062571,0000,Khalilpuri (179),0608500414062571
15540,06,HARYANA,077,Jind,00385,Safidon,060221,0000,Chhapar (23),0607700385060221
12403,06,HARYANA,069,Panchkula,00356,Kalka,057008,0000,Janouli (162),0606900356057008
960,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028417,0000,Rauwal (570),0303500202028417
11244,03,PUNJAB,052,Sahibzada Ajit Singh Nagar,00266,Kharar,038979,0000,Sangalan (171),0305200266038979
9598,03,PUNJAB,049,Amritsar ,00255,Ajnala,037285,0000,Rakh Othian (202),0304900255037285
3438,03,PUNJAB,038,Hoshiarpur,00214,Dasua,031013,0000,Gazi Bhatoli (178),0303800214031013
15289,06,HARYANA,077,Jind,00382,Narwana,059973,0000,Loan (59),0607700382059973
2266,03,PUNJAB,037,Jalandhar,00209,Shahkot,029806,0000,Mianwal Araian  (89),0303700209029806
8954,03,PUNJAB,048,Patiala,00253,Patiala,036598,0000,Kakrala (62),0304800253036598
4708,03,PUNJAB,039,Shahid Bhagat Singh Nagar ,00218,Nawanshahr,032297,0000,Nilowal (262),0303900218032297
8770,03,PUNJAB,048,Patiala,00252,Nabha,036411,0000,Kotli (169),0304800252036411
15238,06,HARYANA,076,Sonipat,00381,Kharkhoda,059923,0000,Sehri        ( 7R),0607600381059923
625,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028070,0000,Gadarian (441),0303500202028070
15451,06,HARYANA,077,Jind,00383,Jind,060135,0000,Barsana (96),0607700383060135
13834,06,HARYANA,072,Kurukshetra,00366,Thanesar,058492,0000,Shadipur Ladwa (367),0607200366058492
2506,03,PUNJAB,037,Jalandhar,00211,Phillaur,030047,0000,Rara (46),0303700211030047
16359,06,HARYANA,080,Hisar,00395,Narnaund,061030,0000,Rakhi Khas (76),0608000395061030
18347,06,HARYANA,087,Mewat ,00421,Taoru,063024,0000,Rangala (35),0608700421063024
11127,03,PUNJAB,051,Rupnagar,00265,Chamkaur Sahib,038862,0000,Katlaur (145),0305100265038862
15812,06,HARYANA,078,Fatehabad,00388,Fatehabad,060488,0000,Banmandore(13),0607800388060488
9497,03,PUNJAB,049,Amritsar ,00255,Ajnala,037183,0000,Saidpur Kalan (6),0304900255037183
8302,03,PUNJAB,047,Mansa,00247,Sardulgarh,035950,0000,Jhanda Khurd (187),0304700247035950
12831,06,HARYANA,070,Ambala,00359,Ambala,057455,0000,Laotan (291),0607000359057455
499,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,027936,0000,Thaman (60),0303500202027936
8416,03,PUNJAB,047,Mansa,00248,Budhlada,036064,0000,Chakan (221),0304700248036064
1047,03,PUNJAB,035,Gurdaspur,00203,Batala ,028510,0000,Khawaja Bains (496),0303500203028510
7316,03,PUNJAB,043,Firozpur,00236,Jalalabad ,034958,0000,Chak Gheruwala (216),0304300236034958
13541,06,HARYANA,071,Yamunanagar,00363,Chhachhrauli,058194,0000,Chuharpur Khurd(207),0607100363058194
17681,06,HARYANA,085,Rewari,00413,Kosli,062337,0000,Naya Gaon (21-N),0608500413062337
6215,03,PUNJAB,041,Ludhiana,00230,Jagraon,033827,0000,Raowal (66),0304100230033827
12135,03,PUNJAB,053,Sangrur,00273,Lehra,039890,0000,Kotra Lehal (68),0305300273039890
2292,03,PUNJAB,037,Jalandhar,00209,Shahkot,029833,0000,Khanpur Rajputan (90),0303700209029833
16453,06,HARYANA,081,Bhiwani,00397,Bawani Khera,061119,0000,Aurangnagar (134),0608100397061119
12501,06,HARYANA,069,Panchkula,00357,Panchkula,057116,0000,Bhoj Balig (325),0606900357057116
5568,03,PUNJAB,041,Ludhiana,00224,Samrala,033165,0000,Chak Muafi (226),0304100224033165
10608,03,PUNJAB,050,Tarn Taran,00261,Khadur Sahib,038330,0000,Sarai Talwandi (146),0305000261038330
9413,03,PUNJAB,048,Patiala,00254,Rajpura,037074,0000,Sarai Mughal (139),0304800254037074
19039,06,HARYANA,089,Palwal ,00428,Hathin,063743,0000,Sanpal(225),0608900428063743
7363,03,PUNJAB,043,Firozpur,00237,Fazilka,035008,0000,Behak Hasta Uttar (307),0304300237035008
1895,03,PUNJAB,036,Kapurthala ,00207,Sultanpur Lodhi ,029392,0000,Maiwal (77),0303600207029392
1460,03,PUNJAB,035,Gurdaspur,00204,Dera Baba Nanak  ,028926,0000, Bhagtana Boharwala (438),0303500204028926
18354,06,HARYANA,087,Mewat ,00421,Taoru,063031,0000,Kalarpuri(42),0608700421063031
12938,06,HARYANA,070,Ambala,00360,Barara,057570,0000,Kakar Kunda (10),0607000360057570
1706,03,PUNJAB,036,Kapurthala ,00206,Kapurthala ,029188,0000,Khiranwali  (87),0303600206029188
742,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028187,0000,Naurangpur (312),0303500202028187
16134,06,HARYANA,079,Sirsa,00391,Rania,060806,0000,Harni Khurd(123),0607900391060806
2909,03,PUNJAB,037,Jalandhar,00213,Jalandhar - II,030464,0000,Mari Harnia  (322),0303700213030464
8769,03,PUNJAB,048,Patiala,00252,Nabha,036410,0000,Bhore (110),0304800252036410
9515,03,PUNJAB,049,Amritsar ,00255,Ajnala,037202,0000,Chak Allah Bakash (179),0304900255037202
7579,03,PUNJAB,044,Muktsar,00239,Malout,035228,0000,Bhittiwala (24),0304400239035228
9895,03,PUNJAB,049,Amritsar ,00257,Amritsar- II ,037584,0000,Bohru (269),0304900257037584
16407,06,HARYANA,080,Hisar,00396,Hansi,061076,0000,Mazadpur(31),0608000396061076
16353,06,HARYANA,080,Hisar,00395,Narnaund,061024,0000,Kinnar(5),0608000395061024
18535,06,HARYANA,087,Mewat ,00423,Ferozepur Jhirka,063228,0000,Saral(44),0608700423063228
10632,03,PUNJAB,051,Rupnagar,00262,Anandpur Sahib,038351,0000,Haripur (481),0305100262038351
3335,03,PUNJAB,038,Hoshiarpur,00214,Dasua,030907,0000,Narur (464),0303800214030907
5849,03,PUNJAB,041,Ludhiana,00227,Ludhiana (East),033453,0000,Panglian (218),0304100227033453
3853,03,PUNJAB,038,Hoshiarpur,00216,Hoshiarpur ,031431,0000,Daulowal (516),0303800216031431
1176,03,PUNJAB,035,Gurdaspur,00203,Batala ,028639,0000,Kaler (148),0303500203028639
17035,06,HARYANA,082,Rohtak,00406,Sampla,061691,0000,Gijji(32),0608200406061691
3391,03,PUNJAB,038,Hoshiarpur,00214,Dasua,030963,0000,Nagre (162),0303800214030963
6932,03,PUNJAB,043,Firozpur,00235,Firozpur,034555,0000,Nizamwala (25),0304300235034555
12173,03,PUNJAB,053,Sangrur,00274,Moonak,039926,0000,Salemgarh (102),0305300274039926
190,03,PUNJAB,035,Gurdaspur,00201,Pathankot       ,027577,0000,Khani Khui (268),0303500201027577
9346,03,PUNJAB,048,Patiala,00254,Rajpura,037007,0000,Ugani (14),0304800254037007
14457,06,HARYANA,074,Karnal,00371,Indri,059110,0000,Fatehgarh (29),0607400371059110
12857,06,HARYANA,070,Ambala,00359,Ambala,057481,0000,Jansui (308),0607000359057481
15261,06,HARYANA,076,Sonipat,00381,Kharkhoda,059947,0000,Saidpur (239),0607600381059947
614,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028059,0000,Malianwala (429),0303500202028059
11841,03,PUNJAB,053,Sangrur,00270,Dhuri,039598,0000,Ghanauri Khurd (41),0305300270039598
10376,03,PUNJAB,050,Tarn Taran,00260,Patti ,038093,0000,Madar Mathra Bhagi (72),0305000260038093
14136,06,HARYANA,073,Kaithal,00367,Guhla,058796,0000,Theh Mukerian (75),0607300367058796
14730,06,HARYANA,074,Karnal,00374,Gharaunda,059388,0000,Kalron (11),0607400374059388
16995,06,HARYANA,082,Rohtak,00405,Rohtak,061652,0000,Sahan Majra(81),0608200405061652
13841,06,HARYANA,072,Kurukshetra,00366,Thanesar,058499,0000,Kheri Brahmanan (382),0607200366058499
14354,06,HARYANA,074,Karnal,00370,Nilokheri,059008,0000,Bir Badalwa (15),0607400370059008
8025,03,PUNJAB,046,Bathinda,00244,Rampura Phul,035673,0000,Ghurela (49),0304600244035673
72,03,PUNJAB,035,Gurdaspur,00201,Pathankot       ,027452,0000,Chhan (221),0303500201027452
11120,03,PUNJAB,051,Rupnagar,00265,Chamkaur Sahib,038855,0000,Rampur Bet (156),0305100265038855
8109,03,PUNJAB,046,Bathinda,00245,Bathinda,035760,0000,Akalia Khurd (7),0304600245035760
17497,06,HARYANA,084,Mahendragarh,00412,Narnaul,062153,0000,Saidpur(5),0608400412062153
5015,03,PUNJAB,040,Fatehgarh Sahib,00220,Bassi Pathana,032606,0000,Rampur Kaleran (94),0304000220032606
9134,03,PUNJAB,048,Patiala,00253,Patiala,036782,0000,Tauran (308),0304800253036782
5363,03,PUNJAB,040,Fatehgarh Sahib,00223,Khamanon,032959,0000,Amrala (303),0304000223032959
3441,03,PUNJAB,038,Hoshiarpur,00214,Dasua,031016,0000,Gag Jallo (627),0303800214031016
12217,03,PUNJAB,054,Barnala,00275,Barnala,039967,0000,Dhanaula   (59),0305400275039967
4115,03,PUNJAB,038,Hoshiarpur,00216,Hoshiarpur ,031698,0000,Kalkat (167),0303800216031698
3143,03,PUNJAB,038,Hoshiarpur,00214,Dasua,030701,0000,Babak  (10),0303800214030701
12071,03,PUNJAB,053,Sangrur,00272,Sunam,039827,0000,Rampura Gujran (117),0305300272039827
11202,03,PUNJAB,051,Rupnagar,00265,Chamkaur Sahib,038938,0000,Bari Mandauli (248),0305100265038938
13258,06,HARYANA,071,Yamunanagar,00361,Jagadhri,057898,0000,Haripur Jatan (379),0607100361057898
8552,03,PUNJAB,048,Patiala,00250,Samana,036196,0000,Kakra (13),0304800250036196
9527,03,PUNJAB,049,Amritsar ,00255,Ajnala,037214,0000,Chak Misri Khan (163),0304900255037214
12903,06,HARYANA,070,Ambala,00360,Barara,057534,0000,Ghaseetpur (195),0607000360057534
12387,06,HARYANA,069,Panchkula,00356,Kalka,056990,0000,Manakpur Devilal(118),0606900356056990
10751,03,PUNJAB,051,Rupnagar,00262,Anandpur Sahib,038470,0000,Asmanpur (509),0305100262038470
4564,03,PUNJAB,039,Shahid Bhagat Singh Nagar ,00218,Nawanshahr,032149,0000,Mahliana (15),0303900218032149
2575,03,PUNJAB,037,Jalandhar,00211,Phillaur,030121,0000,Pawahri (172),0303700211030121
8500,03,PUNJAB,047,Mansa,00249,Mansa,036147,0000,Alisher Kalan (12),0304700249036147
17730,06,HARYANA,085,Rewari,00413,Kosli,062387,0000,Usmanpur (181),0608500413062387
12435,06,HARYANA,069,Panchkula,00356,Kalka,057041,0000,Bansghati (180),0606900356057041
2236,03,PUNJAB,037,Jalandhar,00209,Shahkot,029775,0000,Ghuduwal (101),0303700209029775
13748,06,HARYANA,072,Kurukshetra,00365,Pehowa,058403,0000,Jakhwala (20),0607200365058403
1583,03,PUNJAB,036,Kapurthala ,00205,Bhulath,029057,0000,Chak Purana (21),0303600205029057
2239,03,PUNJAB,037,Jalandhar,00209,Shahkot,029778,0000,Kotli Kamboan (236),0303700209029778
18855,06,HARYANA,088,Faridabad,00426,Ballabgarh,063557,0000,Makanpur(200),0608800426063557
15510,06,HARYANA,077,Jind,00385,Safidon,060191,0000,Bham Bhewa (9),0607700385060191
16317,06,HARYANA,080,Hisar,00394,Hisar,060983,0000,Bayana Khera(16),0608000394060983
18350,06,HARYANA,087,Mewat ,00421,Taoru,063027,0000,Atitka(38),0608700421063027
347,03,PUNJAB,035,Gurdaspur,00201,Pathankot       ,027747,0000,Baknaur (145),0303500201027747
4722,03,PUNJAB,039,Shahid Bhagat Singh Nagar ,00218,Nawanshahr,032313,0000,Pallian Kalan (226),0303900218032313
7010,03,PUNJAB,043,Firozpur,00235,Firozpur,034637,0000,Piranwala (92),0304300235034637
987,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028444,0000,Khara (528),0303500202028444
16711,06,HARYANA,081,Bhiwani,00401,Loharu,061370,0000,Gothra(49),0608100401061370
5708,03,PUNJAB,041,Ludhiana,00226,Payal,033309,0000,Rosiana (387),0304100226033309
13618,06,HARYANA,071,Yamunanagar,00363,Chhachhrauli,058272,0000,Bhangera Bhangeri Bagpat (9),0607100363058272
12429,06,HARYANA,069,Panchkula,00356,Kalka,057035,0000,Nandpur (175),0606900356057035
9550,03,PUNJAB,049,Amritsar ,00255,Ajnala,037237,0000,Bhalot (140),0304900255037237
12494,06,HARYANA,069,Panchkula,00357,Panchkula,057109,0000,Bhoj Mataur (317),0606900357057109
6171,03,PUNJAB,041,Ludhiana,00230,Jagraon,033783,0000,Sohian (113),0304100230033783
1715,03,PUNJAB,036,Kapurthala ,00206,Kapurthala ,029201,0000,Saiflabad (75),0303600206029201
12067,03,PUNJAB,053,Sangrur,00272,Sunam,039823,0000,Karial (136),0305300272039823
1105,03,PUNJAB,035,Gurdaspur,00203,Batala ,028568,0000,Bhagtupur (93),0303500203028568
16415,06,HARYANA,080,Hisar,00396,Hansi,061084,0000,Khumba(125),0608000396061084
18598,06,HARYANA,087,Mewat ,00423,Ferozepur Jhirka,063292,0000,Beriabas(97),0608700423063292
735,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028180,0000,Bhola (251),0303500202028180
10578,03,PUNJAB,050,Tarn Taran,00261,Khadur Sahib,038299,0000,Rakh Dinewal (115),0305000261038299
11341,03,PUNJAB,052,Sahibzada Ajit Singh Nagar,00266,Kharar,039076,0000,Tirtha (91),0305200266039076
14786,06,HARYANA,075,Panipat,00375,Panipat,059445,0000,Bal Jattan (11),0607500375059445
2358,03,PUNJAB,037,Jalandhar,00210,Nakodar,029898,0000,Dhadda Hundal (123),0303700210029898
15472,06,HARYANA,077,Jind,00383,Jind,060156,0000,Shamlo Khurd (63),0607700383060156
3676,03,PUNJAB,038,Hoshiarpur,00215,Mukerian ,031252,0000,Jhang (345),0303800215031252
7124,03,PUNJAB,043,Firozpur,00235,Firozpur,034760,0000,Mirza Lakhoke (315),0304300235034760
7286,03,PUNJAB,043,Firozpur,00236,Jalalabad ,034928,0000,Chak Maujdinwala (200),0304300236034928
16720,06,HARYANA,081,Bhiwani,00401,Loharu,061379,0000,Sohasra(61),0608100401061379
1021,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028478,0000,Nanowal Khurd (562),0303500202028478
2854,03,PUNJAB,037,Jalandhar,00213,Jalandhar - II,030407,0000,Kalianpur (270),0303700213030407
12638,06,HARYANA,070,Ambala,00358,Naraingarh,057258,0000,Toka (191),0607000358057258
10806,03,PUNJAB,051,Rupnagar,00262,Anandpur Sahib,038525,0000,Dhabur (340),0305100262038525
14369,06,HARYANA,074,Karnal,00370,Nilokheri,059023,0000,Nilokheri Township (45/1),0607400370059023
18298,06,HARYANA,086,Gurgaon,00420,Sohna,062977,0000,Khaika(192),0608600420062977
11538,03,PUNJAB,052,Sahibzada Ajit Singh Nagar,00268,Dera Bassi,039281,0000,Malakpur (220),0305200268039281
4883,03,PUNJAB,039,Shahid Bhagat Singh Nagar ,00219,Balachaur,032476,0000,Kaulgarh (218),0303900219032476
1712,03,PUNJAB,036,Kapurthala ,00206,Kapurthala ,029197,0000,Bhaguwal (73),0303600206029197
8981,03,PUNJAB,048,Patiala,00253,Patiala,036625,0000,Mehandipur (202),0304800253036625
936,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028390,0000,Nuktipur (582),0303500202028390
5590,03,PUNJAB,041,Ludhiana,00225,Khanna,033185,0000,Mahawan (215),0304100225033185
7834,03,PUNJAB,045,Faridkot,00242,Faridkot,035478,0000,Phide Kalan (100),0304500242035478
9649,03,PUNJAB,049,Amritsar ,00255,Ajnala,037338,0000,Gaurey Nangal (259),0304900255037338
18558,06,HARYANA,087,Mewat ,00423,Ferozepur Jhirka,063251,0000,Mohlaka(123),0608700423063251
3430,03,PUNJAB,038,Hoshiarpur,00214,Dasua,031004,0000,Haler (181),0303800214031004
1941,03,PUNJAB,036,Kapurthala ,00207,Sultanpur Lodhi ,029443,0000,Bhaini Kadar Bakhash (99),0303600207029443
3890,03,PUNJAB,038,Hoshiarpur,00216,Hoshiarpur ,031469,0000,Kotla Jhiri (361),0303800216031469
11671,03,PUNJAB,053,Sangrur,00269,Malerkotla,039426,0000,Dulwan (27),0305300269039426
